"id","category","title","expiryDate","numOfAgrees"
"449197","육아/교육","**대 **캠 구성원들의 **대 **캠 구성원들을 향한 지속적인 인신공격, 명예훼손 등에 청와대와 교육부가 조치를 취해주시고 관련 오보를 한 언론사와 기자 역시 방통위가 나서주세요",2021-01-10,258
"449196","안전/환경","너무 억울합니다 부디 저의 사연에 귀기울여 주세요",2021-01-10,699
"449195","기타","카페는 코로나 감염 고위험 업종이 아닙니다.",2021-01-10,551
"449194","육아/교육","코로나19 관련 사립유치원 운영 지침을 강화해 주세요.",2021-01-10,308
"449193","육아/교육","수능 방송 업무로부터 교사의 부담을 덜어주세요.",2021-01-10,311
"449192","교통/건축/국토","다세대주택도 투기대상 주택인가요?",2021-01-10,314
"449191","경제민주화","긴급,재난시 발효하는 사업장의 영업정지를 임대정지로 바꿔 주세요",2021-01-10,979
"449190","인권/성평등","동성결혼 법제화 해주세요.",2021-01-10,509
"449189","기타","코로나 대책의 헛점",2021-01-10,471
"449188","안전/환경","조두순 출소를 반대합니다.",2021-01-10,1907
"449187","보건복지","저는 아토피환자입니다",2021-01-10,594
"449186","안전/환경","분당/일산/과천선을 포함한 전국의 지하철 공기여과장치에서 미생물(세균, 곰팡이, 바이러스 등)이 번식하고 있습니다.",2021-01-10,215
"449185","인권/성평등","[ 베이비박스 ]로 가지 않게 해주세요!!",2021-01-10,366
"449184","안전/환경","대한송유관공사 **지사를 고발합니다",2021-01-10,1334
"449183","경제민주화","한국******(*****그룹, ***) 불공정한 합병에 청원 넣습니다.",2021-01-09,455
"449182","안전/환경","통영시는 확진자 동선을 공개하라",2021-01-09,2185
"449181","기타","부동산 사기 제발 처벌 강화해 주세요",2021-01-09,838
"449180","육아/교육","이기적인 돌봄노조 파업을 규탄합니다.",2021-01-09,1362
"449179","육아/교육","도와주세요. 수능 전날 수능응시 과목이 바뀐걸 알게된 황당한 사건",2021-01-09,3550
"449178","교통/건축/국토","지방신도시 교통 체증 간곡히 해결 원합니다.",2021-01-09,734
"449177","보건복지","수도권지역 미대편입준비생들이 실기학원에 다시 다닐 수 있게 해주세요!",2021-01-09,389
"449176","기타","보험 계약자 관련",2021-01-09,328
"449175","교통/건축/국토","지역주택조합의 피해 사례를 입은 준조합원의 구제를 위해,",2021-01-09,471
"449174","정치개혁","현 정부가 사활을 걸었던 검찰개혁의 실체적 의미는 무엇인가요?",2021-01-09,10580
"449173","안전/환경","오창 후기리 소각장 반대 탄원서 (각자 쓰레기는 각자 발생지에서 처리하도록 해주세요!)",2021-01-09,2255
"449172","보건복지","장애아동 나이제한없는 치료및 제도 개선을 부탁드립다.",2021-01-09,456
"449171","행정","대출받아서 임대료 내라!! 코로나로 장사 안되는게 나랑 무슨상관이냐!!",2021-01-09,1154
"449170","일자리","국정감사에서 위증한 *** *회장에 대한 조사와 가맹점주님들을 보호해주세요!!!!",2021-01-09,475
"449169","행정","수능4교시, 억울하게 수능 부정행위처리(0점 처리) 위기",2021-01-09,2760
"449168","교통/건축/국토","어제 저녁 sbs8시뉴스에 나온 무면허차량에 치인 피해자의 아들입니다. 가해자와 가해자어머니를 처벌해주세요.",2021-01-09,1509
"449167","교통/건축/국토","달라진 LH임대아파트 1인가구 소득기준 수정을 요구 합니다.",2021-01-09,466
"449166","정치개혁","'검찰총장'이라는 명칭을 '검찰청장'으로 바꾸고, 차관급으로 직급을 낮춰주십시오.",2021-01-09,15661
"449165","육아/교육","과외방은 코로나로부터 안전한가?",2021-01-09,243
"449164","기타","특수전사령부 , 7공수여단 훈련통보 및 확진자 밀접접촉자 격리위해 강제퇴실",2021-01-09,196
"449163","안전/환경","코로나2.5단계 백화점 직원들은 죽어갑니다",2021-01-09,286
"449162","외교/통일/국방","이 시국에 마스크도 착용하지 않고 댄스파티를 벌인 주한미군에 대한 엄중한 처벌을 요구합니다",2021-01-09,1169
"449161","반려동물","반려동물의료사고",2021-01-09,1551
"449160","안전/환경","양평군민과 수도권시민 다 죽겠다 “용문산 사격장 폐쇄하라”",2021-01-09,2253
"449159","정치개혁","불가피한 검찰개혁",2021-01-09,1527
"449158","기타","실내체육시설 이제는 정말 마지막입니다...",2021-01-09,593
"449157","육아/교육","현실감각, 현장감각 전혀 없는 비전문가 유은혜 교육부 장관은 사퇴하라.",2021-01-09,6057
"449156","반려동물","동물법에 의료사고 포함 및 사람과 응당한 처벌을 받을수있도록 해주세요",2021-01-09,1178
"449155","안전/환경","아이들을 지켜주세요",2021-01-09,1630
"449154","기타","MBC에서도 보도된 롯데칠성의 내부고발자 죽이기를 막아주세요",2021-01-09,6142
"449153","행정","대통령님 코로나 집합금지로 인해 소상공인 자영업자 분들이 신용불량 위기에 처해 있습니다.",2021-01-09,702
"449152","정치개혁","검사 술접대 의혹 사건에 대한 재수사 및 수사팀에 대한 감찰을 청원합니다.",2021-01-09,36755
"449151","교통/건축/국토","'주택상생제도’의 도입을 청원합니다.",2021-01-09,290
"449150","문화/예술/체육/언론","학원의 문을 열어 저희의 꿈을 지켜주세요",2021-01-08,452
"449149","보건복지","코로나로 인한 피해 자영업자만 죽어야 하나요?? 모든 것이 따박 따박...모든걸 멈춰주세요",2021-01-08,2153
"449148","행정","대통령님 국민의 고통분담에 함께 해 주세요",2021-01-08,2444
"449147","일자리","학원가에 대한 정부의 코로나 대응 문제점",2021-01-08,908
"449146","안전/환경","의정부시는 노원구와 협약체결한 ( 도봉면허시험장 장암이전등) 양해각서를 조속히 철회하라!!!",2021-01-08,783
"449145","문화/예술/체육/언론","대한민국태권도장 함께 살아야합니다!",2021-01-08,1429
"449144","육아/교육","정부의 학원영업제한 조치에 따를수없는 이유",2021-01-08,458
"449143","미래","카페 홀 영업금지 철회해주십시오",2021-01-08,762
"449142","일자리","불공정한 코로나 집합금지업종",2021-01-08,779
"449141","행정","1206 집합금지 명령 철회하여 주십시오.",2021-01-08,836
"449140","일자리","서울**병원 비정규근로자의 해고통보를받고...",2021-01-08,195
"449139","육아/교육","어린이집 긴급보육기간을 제대로 인식시켜주세요",2021-01-08,10004
"449138","행정","폐지줍는 할아버지를 속여서 130만원을 쓴 전 판매업자를 무기징역으로 집어 넣어야 합니다",2021-01-08,1492
"449137","보건복지","헌법 제23조 3항에 의거 재산권의 제한에 따른 정당한 보상을 지급하라! 국회의원분들은 헌법에 충실한 법률을 조속히 제정하고 대통령님께서는 이를 즉각 시행하기를 청원합니다.",2021-01-08,729
"449136","정치개혁","지역 단위**(양돈)의 갑질과 독과점 만행을 고발한다.",2021-01-08,325
"449135","교통/건축/국토","남양주 진접읍 부평리 조정 지역 해제 청원합니다.",2021-01-08,236
"449134","육아/교육","편입생도 입시생입니다",2021-01-08,261
"449133","안전/환경","57세 저희 아버지는 출근길에 직진 하시던 중 비보호 좌회전 차량과 충돌하여 억울하게 세상을 떠나셨습니다.",2021-01-08,2911
"449132","보건복지","코로나 확진자 가족입니다 아버지 상태가 많이 위독합니다.",2021-01-08,842
"449131","육아/교육","존속폭행,아동학대 가해자가 피해자로 둔갑한 억울함을 도와주세요",2021-01-08,837
"449130","기타","고통분담",2021-01-08,230
"449129","보건복지","선출직공무원 급여 삭감",2021-01-08,632
"449128","정치개혁","검찰을 비롯한 대한민국 권력기관들의 이루 말할 수 없는 부패실태를 고발합니다",2021-01-08,1024
"449127","보건복지","“쥐어터지더니 순해졌네” 알츠하이머 치매의 아버지가 노인복지시설에서 폭행을 당했습니다. 노인복지시설 폭행에 대한 강력한 처벌 및 관리∙감독을 부탁드립니다.",2021-01-08,13531
"449126","문화/예술/체육/언론","테니스 전국가대표코치의 불법사업내용과 **시체육회 테니스 시운영사업을 청원합니다",2021-01-08,211
"449125","행정","음식 배달 애플리케이션 제휴 업체의 영양성분 및 알레르기 유발성분 표기 의무화를 법제화해주세요",2021-01-08,258
"449124","인권/성평등","표준국어대사전의 '이성애 중심 뜻풀이'개정을 요청합니다.",2021-01-08,229
"449123","안전/환경","태양광 특고압송전선로 위협에서 주민을 지켜 주세요!",2021-01-07,426
"449122","안전/환경","불통행정의 **대를 비롯한 대학교의 대면시험을 강행을 금지해주세요!",2021-01-07,241
"449121","미래","공수처출범 빨리 시켜주세요",2021-01-07,3163
"449120","문화/예술/체육/언론","실내체육시설 집합금지 변경과 보상을 요구합니다.",2021-01-07,2502
"449119","문화/예술/체육/언론","먹고는살게 해주세요.",2021-01-07,884
"449118","경제민주화","금융주 연말배당 축소를 반대합니다.",2021-01-07,3466
"449117","보건복지","재활치료실 CCTV의무화",2021-01-07,1396
"449116","육아/교육","서울 양천구 중학교 등교 개학에 대하여 말하고 싶은게 있습니다.",2021-01-07,281
"449115","인권/성평등","조두순 출소 차량지원 및 경호지원 반대 청원합니다.",2021-01-07,8368
"449114","행정","우리의 생업을 지켜주세요!!",2021-01-07,2975
"449113","기타","****** 부당한 갑질 화상보고를 중단하도록 도와주세요.",2021-01-07,523
"449112","보건복지","의대생 국가고시 재응시의 특혜를 막아주세요",2021-01-07,136198
"449111","일자리","2.5단계 정책 이게 최선입니까? 필수 경제에 들어가는 조건이 무엇입니까?",2021-01-07,612
"449110","일자리","카페 홀영업금지 제한을 풀어주세요.",2021-01-07,949
"449109","행정","코로나19로 영업정지명령을 받은 업종의 월세를 인하해주는 대책을 마련해주세요.",2021-01-07,1110
"449108","보건복지","유흥업소 기록이 있는 확진자는 세금으로 치료하지 말아주세요",2021-01-07,3435
"449107","보건복지","코로나19로 2.5단계로 인해 막대한피해를 보고 있는 스크린골프장",2021-01-07,1085
"449106","안전/환경","코로나 19 수도권 2.5단계 격상에 따른 국가고시 진행",2021-01-07,471
"449105","행정","심각한 코로나 19 (COVID-19) 상황 속 감염으로부터 노출 된 사회복무요원들의 공가를 청원합니다.",2021-01-07,1220
"449104","교통/건축/국토","한국토지주택공사는 원주민 이주대책 약속 이행을 촉구합니다.",2021-01-07,144
"449103","행정","카페도 음식점 입니다. 음식점과 같이 10시 이전에는 손님을 받을 수 있게 해주세요",2021-01-07,776
"449102","육아/교육","아파트 층간소음 벌금형제도 만들어주세요",2021-01-07,789
"449101","경제민주화","태양광발전소가 공급인증서(REC)의 경쟁매입제도로 고사하고 있습니다",2021-01-07,672
"449100","보건복지","****병원 선별진료소 하루검사자 6명까지",2021-01-07,146
"449099","안전/환경","코로나19 서울버스 감축운행",2021-01-07,159
"449098","보건복지","보육교사들도 코로나19에 감염될까 너무너무 두려워요 ~ㅠ수정해 다시올립니다.",2021-01-07,680
"449097","보건복지","경기** 소방서 구급대원의 안일한 대처로 인해 저는 아이를 잃었고 아내마저 잃을뻔 했습니다.",2021-01-07,8695
"449096","기타","**** 재테크사기를 당했습니다.",2021-01-07,209
"449095","인권/성평등","의료소송재판부가 핵심증거인 X-ray 필름을 은닉(누락)하고, 조작된 진료기록지만으로 의사측승소판결을 한바, 공정한 재판을 받을 권리를 침해한 부정한 법원의 행태를 고발함",2021-01-07,323
"449094","행정","**시청 *** **과에 적극 민원을 제기합니다.",2021-01-07,199
"449093","농산어촌","국민의 세금이 동물학대와 기후위기 심화에 쓰이고 있다고요?",2021-01-07,209
